filename,answer
data/train_images\train_00674.png,rf5a7qy8
data/train_images\train_00675.png,yb7w8p74
data/train_images\train_00676.png,mjdxo100
data/train_images\train_00677.png,vhmygty3
data/train_images\train_00678.png,addqhkga
data/train_images\train_00679.png,d7x48wze
data/train_images\train_00680.png,4ex6u86z
data/train_images\train_00681.png,jq7w7jp6
data/train_images\train_00682.png,1lfc1nlc
data/train_images\train_00683.png,8jpr7vgr
data/train_images\train_00684.png,f1hx6zdc
data/train_images\train_00685.png,ujq6fx7x
data/train_images\train_00686.png,jz6us7rp
data/train_images\train_00687.png,422ta83r
data/train_images\train_00688.png,u7myow8d
data/train_images\train_00689.png,t8cq1xgb
data/train_images\train_00690.png,ngz6wmdw
data/train_images\train_00691.png,0fgzvrct
data/train_images\train_00692.png,lt4q9bc2
data/train_images\train_00693.png,be3yqy5f
data/train_images\train_00694.png,u7bfxq7b
data/train_images\train_00695.png,zegbl2qg
data/train_images\train_00696.png,v3dr2h2p
data/train_images\train_00697.png,39yl9ue4
data/train_images\train_00698.png,21vmefoz
data/train_images\train_00699.png,tp7bd4w1
data/train_images\train_00700.png,aragdx5o
data/train_images\train_00701.png,31yhxso7
data/train_images\train_00702.png,vbgr8w2m
data/train_images\train_00703.png,aietdn1t
data/train_images\train_00704.png,h1xjg2y8
data/train_images\train_00705.png,rgybxkpm
data/train_images\train_00706.png,21b07g2r
data/train_images\train_00707.png,e6zvlhyl
data/train_images\train_00708.png,2ld05nhq
data/train_images\train_00709.png,r6f7qnez
data/train_images\train_00710.png,w9heyce4
data/train_images\train_00711.png,qgm5v2ww
data/train_images\train_00712.png,g84d4r9v
data/train_images\train_00713.png,4k00ilu6
data/train_images\train_00714.png,vfua9bq1
data/train_images\train_00715.png,btr23qiu
data/train_images\train_00716.png,a08ekxdr
data/train_images\train_00717.png,kz40aq15
data/train_images\train_00718.png,o2nqw4c6
data/train_images\train_00719.png,lbpj8t22
data/train_images\train_00720.png,c50b8y5d
data/train_images\train_00721.png,nwnguczh
data/train_images\train_00722.png,9ier7u8h
data/train_images\train_00723.png,0imjyjcm
data/train_images\train_00724.png,rsezytkw
data/train_images\train_00725.png,2837c6qc
data/train_images\train_00726.png,6k8djzr5
data/train_images\train_00727.png,swk8temp
data/train_images\train_00728.png,xkc5i8xo
data/train_images\train_00729.png,mxlvz4qk
data/train_images\train_00730.png,e2gjr81b
data/train_images\train_00731.png,mqf7zk94
data/train_images\train_00732.png,yxfiblej
data/train_images\train_00733.png,gublmntf
data/train_images\train_00734.png,k7orfqla
data/train_images\train_00735.png,09lzrk79
data/train_images\train_00736.png,ufu6py06
data/train_images\train_00737.png,ftlo4qdb
data/train_images\train_00738.png,xvh7katq
data/train_images\train_00739.png,ydshlv76
data/train_images\train_00740.png,mf4nnkm9
data/train_images\train_00741.png,5d0p92k3
data/train_images\train_00742.png,8p6fvdhr
data/train_images\train_00743.png,59c81do6
data/train_images\train_00744.png,ouz1egnt
data/train_images\train_00745.png,b34kuqaa
data/train_images\train_00746.png,j84rx6pr
data/train_images\train_00747.png,yiej9c0u
data/train_images\train_00748.png,u5wryesu
data/train_images\train_00749.png,4fcl5efj
data/train_images\train_00750.png,p6mkt7s1
data/train_images\train_00751.png,gd1t53yk
data/train_images\train_00752.png,yydu3asn
data/train_images\train_00753.png,rm6dfhg6
data/train_images\train_00754.png,w3stt1eq
data/train_images\train_00755.png,c37rln36
data/train_images\train_00756.png,v1mzb3i4
data/train_images\train_00757.png,fieecy2c
data/train_images\train_00758.png,11bd2sce
data/train_images\train_00759.png,jcy127h6
data/train_images\train_00760.png,gmd478mf
data/train_images\train_00761.png,s0iuduah
data/train_images\train_00762.png,gk6t9dhs
data/train_images\train_00763.png,znvp8gmn
data/train_images\train_00764.png,hie9ede1
data/train_images\train_00765.png,zublekvl
data/train_images\train_00766.png,9ptk4gc4
data/train_images\train_00767.png,ryg9rdpx
data/train_images\train_00768.png,dfovd79c
data/train_images\train_00769.png,9mv9e40k
data/train_images\train_00770.png,zuj2xorv
data/train_images\train_00771.png,ork1djrw
data/train_images\train_00772.png,edbcy8ny
data/train_images\train_00773.png,fwdc112h
data/train_images\train_00774.png,xrjm4t8b
data/train_images\train_00775.png,p6nlnqbu
data/train_images\train_00776.png,4kzrezrd
data/train_images\train_00777.png,yxyur4so
data/train_images\train_00778.png,r8wm9lbb
data/train_images\train_00779.png,4m0a6mdm
data/train_images\train_00780.png,mmxixv6c
data/train_images\train_00781.png,kmalq5u6
data/train_images\train_00782.png,jzv9nou3
data/train_images\train_00783.png,dyms1mwn
data/train_images\train_00784.png,pr424tkb
data/train_images\train_00785.png,9oi0d4dm
data/train_images\train_00786.png,c2rh2xk2
data/train_images\train_00787.png,pthowq1g
data/train_images\train_00788.png,az5uh80q
data/train_images\train_00789.png,7tw1puws
data/train_images\train_00790.png,nffykpl3
data/train_images\train_00791.png,cho3xjvo
data/train_images\train_00792.png,egi3qupx
data/train_images\train_00793.png,bfej2xg4
data/train_images\train_00794.png,8ra4dv56
data/train_images\train_00795.png,onxd70fe
data/train_images\train_00796.png,07s387j5
data/train_images\train_00797.png,ie3lvo0i
data/train_images\train_00798.png,pfg8pjvr
data/train_images\train_00799.png,n8lpy857
data/train_images\train_00800.png,nz3a8v4x
data/train_images\train_00801.png,7y2itl8n
data/train_images\train_00802.png,3e54n6o9
data/train_images\train_00803.png,jd3ih66w
data/train_images\train_00804.png,51ob537q
data/train_images\train_00805.png,o4z533zs
data/train_images\train_00806.png,mv30qabx
data/train_images\train_00807.png,w2eowlcf
data/train_images\train_00808.png,s8314y2l
data/train_images\train_00809.png,r0jy32ho
data/train_images\train_00810.png,g585i87x
data/train_images\train_00811.png,w69hzgop
data/train_images\train_00812.png,jdn8ezp7
data/train_images\train_00813.png,qyezg52k
data/train_images\train_00814.png,re4v9kyp
data/train_images\train_00815.png,ofkjw6ny
data/train_images\train_00816.png,qaelyyzz
data/train_images\train_00817.png,0jdcli69
data/train_images\train_00818.png,78v0bjwk
data/train_images\train_00819.png,on8uujs7
data/train_images\train_00820.png,5eltfebe
data/train_images\train_00821.png,5407k5w1
data/train_images\train_00822.png,jl6l91f4
data/train_images\train_00823.png,x2bfibjz
data/train_images\train_00824.png,p97bmzrr
data/train_images\train_00825.png,45ed5ggs
data/train_images\train_00826.png,j6vv8suo
data/train_images\train_00827.png,c1y5ayyo
data/train_images\train_00828.png,v84fc3xq
data/train_images\train_00829.png,8va8x8l0
data/train_images\train_00830.png,08uhbxlb
data/train_images\train_00831.png,c8nog85d
data/train_images\train_00832.png,4f2k1xer
data/train_images\train_00833.png,p3lyex3s
data/train_images\train_00834.png,r5rup13w
data/train_images\train_00835.png,ppbmqiyf
data/train_images\train_00836.png,rwskp6rf
data/train_images\train_00837.png,e64skbcb
data/train_images\train_00838.png,dpdxujjc
data/train_images\train_00839.png,sexggoc5
data/train_images\train_00840.png,kvqywj85
data/train_images\train_00841.png,gg0v5dta
data/train_images\train_00842.png,egry58vr
data/train_images\train_00843.png,w9myyoke
data/train_images\train_00844.png,aea84hxx
data/train_images\train_00845.png,pw2gkqra
data/train_images\train_00846.png,ffz8q4vh
data/train_images\train_00847.png,u4bawz94
data/train_images\train_00848.png,0vtkrrvw
data/train_images\train_00849.png,y3rztplc
data/train_images\train_00850.png,6prr7mza
data/train_images\train_00851.png,kgmih6mv
data/train_images\train_00852.png,4xekz83y
data/train_images\train_00853.png,0224wk0y
data/train_images\train_00854.png,ehvdo9kh
data/train_images\train_00855.png,ba5mf36b
data/train_images\train_00856.png,cpweijmm
data/train_images\train_00857.png,b5jfysyz
data/train_images\train_00858.png,7pq4ddv2
data/train_images\train_00859.png,83bdw56f
data/train_images\train_00860.png,kps0dxme
data/train_images\train_00861.png,4po1i3ms
data/train_images\train_00862.png,dn1mxf1p
data/train_images\train_00863.png,i2ooq42n
data/train_images\train_00864.png,bfa37dl9
data/train_images\train_00865.png,fc1xx6cw
data/train_images\train_00866.png,zxskoytk
data/train_images\train_00867.png,06akt7zq
data/train_images\train_00868.png,ht2xz52o
data/train_images\train_00869.png,hkbm00e9
data/train_images\train_00870.png,kdts1fb2
data/train_images\train_00871.png,vi109dcn
data/train_images\train_00872.png,wmbxek0q
data/train_images\train_00873.png,929u6wtv
data/train_images\train_00874.png,mk2zyzsi
data/train_images\train_00875.png,lu3ndz3c
data/train_images\train_00876.png,c5rqnsvs
data/train_images\train_00877.png,ojrpp7r9
data/train_images\train_00878.png,3fezez5e
data/train_images\train_00879.png,hr07n8vo
data/train_images\train_00880.png,eubfn9kr
data/train_images\train_00881.png,2fvb66h3
data/train_images\train_00882.png,rem5puu6
data/train_images\train_00883.png,2rzv1sqq
data/train_images\train_00884.png,q5l2xoio
data/train_images\train_00885.png,t860x5zu
data/train_images\train_00886.png,2zueugwu
data/train_images\train_00887.png,bugr6e7g
data/train_images\train_00888.png,a2iz5p3v
data/train_images\train_00889.png,ob5apo4l
data/train_images\train_00890.png,jedgfjdl
data/train_images\train_00891.png,ogwlacol
data/train_images\train_00892.png,oln3eh1v
data/train_images\train_00893.png,r1necqor
data/train_images\train_00894.png,oi5j8yit
data/train_images\train_00895.png,2kodwh8n
data/train_images\train_00896.png,92tp6qaq
data/train_images\train_00897.png,3k8a7rv4
data/train_images\train_00898.png,nmwvsb0u
data/train_images\train_00899.png,koefukpv
data/train_images\train_00900.png,8lymj1qi
data/train_images\train_00901.png,9mqvayxa
data/train_images\train_00902.png,r6yo6z1t
data/train_images\train_00903.png,2xcb3yym
data/train_images\train_00904.png,33mg1zaq
data/train_images\train_00905.png,7qhak7md
data/train_images\train_00906.png,wkzirnk6
data/train_images\train_00907.png,zhh3o5ur
data/train_images\train_00908.png,txuyucec
data/train_images\train_00909.png,juis2gy9
data/train_images\train_00910.png,ytjuq7x7
data/train_images\train_00911.png,b7p9jyqn
data/train_images\train_00912.png,15ikpqah
data/train_images\train_00913.png,cua09pci
data/train_images\train_00914.png,flwdr3vw
data/train_images\train_00915.png,mjdimbm2
data/train_images\train_00916.png,71w1wudc
data/train_images\train_00917.png,bl4ce7pk
data/train_images\train_00918.png,wcyuknd1
data/train_images\train_00919.png,ivxan25w
data/train_images\train_00920.png,m72qlgdv
data/train_images\train_00921.png,c2guwjp0
data/train_images\train_00922.png,qi2clp81
data/train_images\train_00923.png,l51flmna
data/train_images\train_00924.png,vycs44ph
data/train_images\train_00925.png,h62myz9v
data/train_images\train_00926.png,lu8wpfq2
data/train_images\train_00927.png,bhaiiwi0
data/train_images\train_00928.png,8l0hg9nc
data/train_images\train_00929.png,bekgv1bb
data/train_images\train_00930.png,hg5zmtga
data/train_images\train_00931.png,46ayn2d7
data/train_images\train_00932.png,ki3x7995
data/train_images\train_00933.png,5cf72gnn
data/train_images\train_00934.png,v9ibwgt2
data/train_images\train_00935.png,lb25485h
data/train_images\train_00936.png,cqxcs1xs
data/train_images\train_00937.png,rqlnzzrj
data/train_images\train_00938.png,o7vbhh5o
data/train_images\train_00939.png,l5u7nted
data/train_images\train_00940.png,qmvqwpqo
data/train_images\train_00941.png,2lngixmc
data/train_images\train_00942.png,4sx27dcb
data/train_images\train_00943.png,hhlk3yjz
data/train_images\train_00944.png,99106ak3
data/train_images\train_00945.png,2oouxqs1
data/train_images\train_00946.png,foi0rs21
data/train_images\train_00947.png,0q2lg1zh
data/train_images\train_00948.png,qunue7a3
data/train_images\train_00949.png,4mpyo2tl
data/train_images\train_00950.png,a27f8lwv
data/train_images\train_00951.png,v59hotgd
data/train_images\train_00952.png,uq6ddtby
data/train_images\train_00953.png,rgc8kixc
data/train_images\train_00954.png,csg4ofdt
data/train_images\train_00955.png,rc85ehpz
data/train_images\train_00956.png,rv7vsyja
data/train_images\train_00957.png,fco3s65q
data/train_images\train_00958.png,u0k5qzzk
data/train_images\train_00959.png,w3gi60q6
data/train_images\train_00960.png,guo8i5jw
data/train_images\train_00961.png,k6z0hr9t
data/train_images\train_00962.png,9cd1lqjs
data/train_images\train_00963.png,qcz0n04o
data/train_images\train_00964.png,ae7l0rct
data/train_images\train_00965.png,i8f34gad
data/train_images\train_00966.png,ktoc1yfm
data/train_images\train_00967.png,hbyhz43x
data/train_images\train_00968.png,z6olba11
data/train_images\train_00969.png,7nidp9mg
data/train_images\train_00970.png,yh523ggo
data/train_images\train_00971.png,dlught7e
data/train_images\train_00972.png,hmgoloqc
data/train_images\train_00973.png,3xnchkv9
data/train_images\train_00974.png,dt94g8v9
data/train_images\train_00975.png,zy9ylw5l
data/train_images\train_00976.png,4rmvvnxi
data/train_images\train_00977.png,v9iw6l01
data/train_images\train_00978.png,wcnkfhb7
data/train_images\train_00979.png,v80lkx1s
data/train_images\train_00980.png,9xka4lit
data/train_images\train_00981.png,6xiyzvnl
data/train_images\train_00982.png,pa5cgwfh
data/train_images\train_00983.png,dv37ic0l
data/train_images\train_00984.png,zigikqwj
data/train_images\train_00985.png,2c9ogps0
data/train_images\train_00986.png,132an417
data/train_images\train_00987.png,vf0jqqnv
data/train_images\train_00988.png,ceqfgas0
data/train_images\train_00989.png,r778nrxv
data/train_images\train_00990.png,ob7nugpj
data/train_images\train_00991.png,60sryzx7
data/train_images\train_00992.png,0ib3wyzx
data/train_images\train_00993.png,jqyjv84a
data/train_images\train_00994.png,1x7ov6sg
data/train_images\train_00995.png,p3jk8xnl
data/train_images\train_00996.png,o50dw1mf
data/train_images\train_00997.png,07ol93ac
data/train_images\train_00998.png,zsx0gnzh
data/train_images\train_00999.png,g8q3gcg1
data/train_images\train_01000.png,j6oww5fk
data/train_images\train_01001.png,njmvrydc
data/train_images\train_01002.png,1au9dsav
data/train_images\train_01003.png,917rmpn6
data/train_images\train_01004.png,937xncml
data/train_images\train_01005.png,dqz05ev5
data/train_images\train_01006.png,kz3nwxro
data/train_images\train_01007.png,g983amb3
data/train_images\train_01008.png,lpvowcp7
data/train_images\train_01009.png,79460khf
data/train_images\train_01010.png,su4se2ky
data/train_images\train_01011.png,t5gqexih
data/train_images\train_01012.png,1xdpzf76
data/train_images\train_01013.png,1hjr6eet
data/train_images\train_01014.png,0dy571vx
data/train_images\train_01015.png,nz0nxu43
data/train_images\train_01016.png,iedd070e
data/train_images\train_01017.png,n48uact4
data/train_images\train_01018.png,9lny2svh
data/train_images\train_01019.png,otqf74rq
data/train_images\train_01020.png,vfx2zvl9
data/train_images\train_01021.png,e9zr3rzn
data/train_images\train_01022.png,9l3h03zb
data/train_images\train_01023.png,5gro9x49
data/train_images\train_01024.png,tmy91otk
data/train_images\train_01025.png,zh4oe1u2
data/train_images\train_01026.png,4zqfezkf
data/train_images\train_01027.png,h00a0uy9
data/train_images\train_01028.png,f8p47d9g
data/train_images\train_01029.png,b9xv8wob
data/train_images\train_01030.png,iry8xny2
data/train_images\train_01031.png,x15xjxne
data/train_images\train_01032.png,crysauuj
data/train_images\train_01033.png,02grxpud
data/train_images\train_01034.png,c62g3aut
data/train_images\train_01035.png,3rsvz2e1
data/train_images\train_01036.png,86gvgt2e
data/train_images\train_01037.png,ehfu4b9s
data/train_images\train_01038.png,ntp8ak8s
data/train_images\train_01039.png,2xquzs9m
data/train_images\train_01040.png,thd3igk3
data/train_images\train_01041.png,8vhmewcj
data/train_images\train_01042.png,n6ocjpzt
data/train_images\train_01043.png,c09zgnx3
data/train_images\train_01044.png,vpf9pavc
data/train_images\train_01045.png,edtcxnmj
data/train_images\train_01046.png,5ian8nd7
